cluster	status	loglr	df	p	p.adjust	genes
chr7:clu_8529_-	Success	1.29590067741083	2	0.273651281774507	0.5666563434229	GTF2IP1
chr7:clu_8530_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TMEM120A
chr7:clu_8531_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	STYXL1
chr7:clu_8532_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FAM185BP
chr7:clu_8533_-	Success	1.84993547178101	2	0.157247312875295	0.421557343864892	MAGI2
chr7:clu_8534_-	Success	6.68788617346149	4	0.00957844222088823	0.081706791107939	MAGI2
chr7:clu_8535_-	Success	6.31662309652893	3	0.00550075092838304	0.0569437748313031	MAGI2
chr7:clu_8536_-	Success	0.90703661686598	2	0.403718826688637	0.685170469682919	MAGI2
chr7:clu_8537_-	Success	0.00983115471905194	1	0.888484307984346	0.974341871182091	MAGI2
chr7:clu_8538_-	Success	2.81856293376859	1	0.0175840098786373	0.120925593021285	MAGI2
chr7:clu_8539_-	Success	1.10439084283382	1	0.137227006351233	0.391944998089815	CACNA2D1
chr7:clu_8540_-	Success	12.7014066673732	4	4.17459480797442e-05	0.00223011248952317	PCLO
chr7:clu_8541_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PCLO
chr7:clu_8542_-	Success	0.105989612791518	1	0.645220510586278	0.850149915506369	PCLO
chr7:clu_8543_-	Not enough valid samples	NA	NA	NA	NA	NA
chr7:clu_8544_-	Success	0.95335877720629	2	0.385444225566917	0.671173727641622	ELAPOR2
chr7:clu_8545_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TP53TG1,ENSG10010136650.1
chr7:clu_8546_-	Not enough valid samples	NA	NA	NA	NA	SLC25A40
chr7:clu_8547_-	Success	2.54418288556616	1	0.0240868797005368	0.147278210217137	CYP51A1,CTB-161K23.4,CTB-161K23.3
chr7:clu_8548_-	Success	3.93570156536771	2	0.0195319915507519	0.127954174857589	CTB-161K23.3,KRIT1
chr7:clu_8549_-	Success	2.97275257340675	2	0.0511622883798982	0.224308997716705	CTB-161K23.3,KRIT1
chr7:clu_8550_-	Success	1.32019640709564	3	0.450452128799695	0.718092951651186	CTB-161K23.3,KRIT1
chr7:clu_8551_-	Success	1.03862411779235	1	0.149509494657965	0.411085057581942	PEX1
chr7:clu_8552_-	Success	2.34540508496633	1	0.0303243461936168	0.167278322752832	PEX1
chr7:clu_8553_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PEX1
chr7:clu_8554_-	Success	0.357534716220812	1	0.397766002689423	0.680753769108364	FAM133B
chr7:clu_8555_-	Success	1.67621135776972	2	0.18708141963479	0.463987615231594	FAM133B
chr7:clu_8556_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SGCE
chr7:clu_8557_-	Success	13.2581415218474	2	1.74607259791853e-06	0.000293491255376002	SGCE
chr7:clu_8558_-	Not enough valid samples	NA	NA	NA	NA	SGCE
chr7:clu_8559_-	Success	0.19666389242434	1	0.530555343074761	0.776889165502595	PON2
chr7:clu_8560_-	Success	0.322430824797721	2	0.724386039624606	0.897341716163662	PON2
chr7:clu_8561_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC25A13
chr7:clu_8562_-	Success	4.84629192911223	1	0.00185013194028748	0.0285248190287361	SEM1
chr7:clu_8563_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP5-1090P18.1,AC004967.7
chr7:clu_8564_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TECPR1
chr7:clu_8565_-	Success	2.55871910358104	1	0.0236865594582342	0.14600318532454	TMEM130
chr7:clu_8566_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SMURF1
chr7:clu_8567_-	Success	0.78697781153528	1	0.20963349001765	0.490013400768321	PDAP1
chr7:clu_8568_-	Success	0.59090335434712	1	0.276988492301472	0.568924087054289	PTCD1,ATP5MF,ATP5MF-PTCD1
chr7:clu_8569_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF394
chr7:clu_8570_-	Not enough valid samples	NA	NA	NA	NA	TRIM4
chr7:clu_8571_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MCM7
chr7:clu_8572_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TAF6
chr7:clu_8573_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CASTOR3
chr7:clu_8574_-	Not enough valid samples	NA	NA	NA	NA	CASTOR3
chr7:clu_8575_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PMS2P1
chr7:clu_8576_-	Success	2.16605181958312	4	0.362922309611045	0.650823576422634	PMS2P1
chr7:clu_8577_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZCWPW1
chr7:clu_8578_-	Success	0.649010489029706	1	0.254575031365211	0.546094378659435	TSC22D4
chr7:clu_8579_-	Success	25.6998792305585	5	7.16205609518987e-10	4.84632462441181e-07	FIS1
chr7:clu_8580_-	Success	2.05104415403093	5	0.534813419705871	0.779825877947308	IFT22
chr7:clu_8581_-	Success	10.8486585286118	15	0.115989700351907	0.356216477631423	POLR2J,POLR2J3,RP11-514P8.7,RP11-577H5.5,UPK3BL2,RP11-514P8.6,UPK3BL1,RASA4
chr7:clu_8582_-	Success	0.0177712694776346	2	0.982385708258417	1	RASA4B
chr7:clu_8583_-	Success	-2.36052763331713	2	1	1	RASA4B
chr7:clu_8584_-	Success	2.72343754788335	2	0.0656486955704356	0.260796187882553	RASA4B,RASA4,RP11-514P8.6
chr7:clu_8585_-	Success	3.92617780661476	2	0.0197188981401482	0.128711778856916	POLR2J3,RP11-514P8.7
chr7:clu_8586_-	Success	0.118401216926486	2	0.888339564235175	0.974341871182091	RASA4,RP11-514P8.6,RP11-514P8.7
chr7:clu_8587_-	Success	1.89972689851425	2	0.149609472213019	0.411085057581942	NAPEPLD
chr7:clu_8588_-	Success	0.273761990264433	1	0.45933116288598	0.725891902625929	DNAJC2
chr7:clu_8589_-	Success	2.47979450617891	1	0.0259463733096349	0.154009174908067	SRPK2
chr7:clu_8590_-	Success	0.0228233175357673	1	0.830819434676719	0.94918476127549	SRPK2
chr7:clu_8591_-	Success	0.45361612621582	1	0.340849851653708	0.632164295508651	SRPK2
chr7:clu_8592_-	Success	1.25123174054806	2	0.286152114535833	0.577043788534385	SRPK2
chr7:clu_8593_-	Success	0.710486864515133	1	0.233243198546638	0.51864334175588	SRPK2
chr7:clu_8594_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ATXN7L1
chr7:clu_8595_-	Success	0.0616610905210564	1	0.725458879645778	0.897794061581546	NAMPT
chr7:clu_8596_-	Success	0.131523787620665	1	0.608034118114698	0.828672410777126	SLC26A4-AS1
chr7:clu_8597_-	Success	2.0943653594768	1	0.0406935540973174	0.197682248686935	NRCAM
chr7:clu_8598_-	Success	28.6000118727115	8	1.64594356366247e-09	9.1125420933677e-07	NRCAM
chr7:clu_8599_-	Success	6.23399007576654	12	0.408864179083571	0.689363577955017	NA
chr7:clu_8600_-	Not enough valid samples	NA	NA	NA	NA	NA
chr7:clu_8601_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr7:clu_8602_-	Success	2.10612866391784	2	0.121708229032318	0.365952347910027	NRCAM
chr7:clu_8603_-	Success	13.6268063049738	4	1.76645560082267e-05	0.00124370208547247	NRCAM
chr7:clu_8604_-	Success	9.35376668466415	2	8.66384639390408e-05	0.00374204429353729	NRCAM
chr7:clu_8605_-	Success	7.34660656162396	6	0.0227818425685356	0.142444991008606	NRCAM
chr7:clu_8606_-	Success	5.64867672200205	2	0.00352217450852633	0.0435092145170899	PNPLA8
chr7:clu_8607_-	Success	6.5587141553342	4	0.0107160456761646	0.0869055320072843	THAP5,PNPLA8
chr7:clu_8608_-	Success	2.56115407640937	2	0.07721557632702	0.287610311823579	DOCK4
chr7:clu_8609_-	Success	-3.82519371954368	2	1	1	DOCK4
chr7:clu_8610_-	Success	14.097915011509	4	1.1383355015026e-05	0.000924328427220109	DOCK4
chr7:clu_8611_-	Success	0.103641944910919	3	0.976404951046219	1	GPR85
chr7:clu_8612_-	Success	1.68597291607534	2	0.18526409782625	0.461266703091521	CADPS2
chr7:clu_8613_-	Success	6.82237764934166	2	0.00108912827617043	0.0207126851453024	CADPS2
chr7:clu_8614_-	Success	5.1416132945651	2	0.00584824715322051	0.0591625002709517	CADPS2
chr7:clu_8615_-	Success	0.286482321431322	2	0.750900353257216	0.91143264240397	CADPS2
chr7:clu_8616_-	Success	0.278453085297997	2	0.756953779177876	0.915593859372942	CADPS2
chr7:clu_8617_-	Success	0.0434308661583032	1	0.768205380797	0.922079686294119	CADPS2
chr7:clu_8618_-	Success	4.06747575597637	2	0.0171205504560911	0.119432018645584	IQUB,NDUFA5
chr7:clu_8619_-	Success	1.26239159530451	4	0.640203545378742	0.846794468305014	NDUFA5
chr7:clu_8620_-	Not enough valid samples	NA	NA	NA	NA	POT1
chr7:clu_8621_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GRM8
chr7:clu_8622_-	Success	5.3839630513221	4	0.0292998178737468	0.164305608518525	LINC-PINT,RP11-36B6.2
chr7:clu_8623_-	Success	1.67747304304248	5	0.645440536393815	0.850247544855628	RP11-36B6.2,LINC-PINT
chr7:clu_8624_-	Success	1.78550740380041	1	0.0587963691838458	0.243088858336471	RP11-36B6.2,LINC-PINT
chr7:clu_8625_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PODXL
chr7:clu_8626_-	Success	1.25295702064932	2	0.285658847620843	0.577043788534385	CHCHD3
chr7:clu_8627_-	Success	1.13605151436985	1	0.131721052164226	0.384233703528973	AKR1B1
chr7:clu_8628_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CYREN
chr7:clu_8629_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CYREN
chr7:clu_8630_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CNOT4
chr7:clu_8631_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CNOT4
chr7:clu_8632_-	Success	3.71043076666683	6	0.283672115813753	0.575289947442869	DGKI
chr7:clu_8633_-	Success	0.884115817353063	2	0.413079249362393	0.691563718901859	DGKI
chr7:clu_8634_-	Success	0.325799979887051	1	0.419541232397602	0.695606807791486	PTN
chr7:clu_8635_-	Success	0.224698900658609	1	0.502621067703555	0.755793161065346	DGKI
chr7:clu_8636_-	Success	-0.2666024541345	3	1	1	DGKI
chr7:clu_8637_-	Not enough valid samples	NA	NA	NA	NA	DGKI
chr7:clu_8638_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HIPK2
chr7:clu_8639_-	Success	0.210370414572026	2	0.810284049355658	0.940998531756956	BRAF
chr7:clu_8640_-	Success	0.45153859721654	1	0.341957940110874	0.632601414117626	BRAF
chr7:clu_8641_-	Success	0.0944693265087153	2	0.909855642647135	0.982764176380946	BRAF
chr7:clu_8642_-	Success	11.3242267516016	5	0.000394002947790098	0.0106901017949827	MRPS33
chr7:clu_8643_-	Success	0.00114422079423093	1	0.96184562360861	1	DENND11
chr7:clu_8644_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr7:clu_8645_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TCAF1
chr7:clu_8646_-	Success	5.33660534370574	1	0.00108698282147424	0.0207126851453024	TCAF1
chr7:clu_8647_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TPK1
chr7:clu_8648_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF786
chr7:clu_8649_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF746
chr7:clu_8650_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF746
chr7:clu_8651_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF767P
chr7:clu_8652_-	Not enough valid samples	NA	NA	NA	NA	RP11-545G3.1
chr7:clu_8653_-	Success	0.24610901453201	2	0.781836988686138	0.929958449433316	SMARCD3
chr7:clu_8654_-	Success	0.25021368111652	2	0.778634385829139	0.928143161029449	RHEB
chr7:clu_8655_-	Not enough valid samples	NA	NA	NA	NA	PRKAG2
chr7:clu_8656_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PRKAG2
chr7:clu_8657_-	Success	1.16527506562841	1	0.126857037820851	0.376674480901504	KMT2C
chr7:clu_8658_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	KMT2C
chr7:clu_8659_-	Success	0.632513804952396	3	0.737453886365476	0.904718860174874	KMT2C
chr7:clu_8660_-	Success	5.31264676058117	2	0.0049288639155291	0.0526610197290741	KMT2C
chr7:clu_8661_-	Success	0.849305276827465	1	0.192469786672954	0.470172884411668	KMT2C
chr7:clu_8662_-	Success	0.142297931800613	1	0.593704625519048	0.820128663288604	KMT2C
chr7:clu_8663_-	Success	1.98411523782272	1	0.0463664733560471	0.211914653855369	KMT2C
chr7:clu_8664_-	Success	0.421428946781816	2	0.656108605365283	0.85616057567486	LMBR1
chr7:clu_8665_-	Success	4.40162454014637	1	0.00300694574846573	0.039512102553168	LMBR1
chr7:clu_8666_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LMBR1
chr7:clu_8667_-	Success	0.455853248574726	2	0.633906857007737	0.844572841121711	LMBR1
chr7:clu_8668_-	Success	0.365579114245747	2	0.693794748093152	0.881537662400854	PTPRN2
chr7:clu_8669_-	Not enough valid samples	NA	NA	NA	NA	NA
chr7:clu_8670_-	Not enough valid samples	NA	NA	NA	NA	NA
chr7:clu_8671_-	Success	0.362239569480607	3	0.867431658967427	0.966634730670015	ESYT2
chr7:clu_8672_-	Success	1.03243592821212	1	0.150727598178444	0.412182789809933	ESYT2
chr7:clu_8673_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr7:clu_8674_+	Success	0.0643384299628451	2	0.937687604244657	0.996168447733502	SUN1
chr7:clu_8675_+	Success	6.57915569655597	6	0.0405897108377355	0.197437171726685	SUN1
chr7:clu_8676_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SUN1
chr7:clu_8677_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EIF3B
chr7:clu_8678_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	IQCE
chr7:clu_8679_+	Not enough valid samples	NA	NA	NA	NA	RNF216P1,RBAK-RBAKDN,RBAK
chr7:clu_8680_+	Success	0.564776590705378	1	0.287870666154064	0.57916496758449	WIPI2
chr7:clu_8681_+	Success	0.538605013239248	2	0.583561745745223	0.814178930489899	CCZ1
chr7:clu_8682_+	Success	3.98947867448919	3	0.0464486015790595	0.212047963730489	ZDHHC4
chr7:clu_8683_+	Success	0.00313505283725135	1	0.936886271690561	0.996168447733502	UMAD1,RP11-505D17.1
chr7:clu_8684_+	Success	0.781720855365165	2	0.457617839220829	0.723868218403857	UMAD1,RP11-505D17.1
chr7:clu_8685_+	Not enough valid samples	NA	NA	NA	NA	UMAD1,RP11-505D17.1,GLCCI1
chr7:clu_8686_+	Success	0.0206166278530873	1	0.839088343380378	0.951946350817158	GLCCI1
chr7:clu_8687_+	Success	0.364915059076679	1	0.392938259348611	0.677709997007374	GLCCI1
chr7:clu_8688_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GLCCI1
chr7:clu_8689_+	Success	13.9122451820954	2	9.07796881556823e-07	0.000191357154220574	PHF14
chr7:clu_8690_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PHF14
chr7:clu_8691_+	Success	5.71267189088917	1	0.000724490188943853	0.0160798808661544	TMEM106B
chr7:clu_8692_+	Success	1.12977552437633	2	0.323105777653275	0.613759883315173	TMEM106B
chr7:clu_8693_+	Success	0.454603873698943	3	0.823205218225902	0.946623825339076	ARL4A
chr7:clu_8694_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HDAC9
chr7:clu_8695_+	Success	0.195819799556489	1	0.531438815630259	0.777808792883508	HDAC9
chr7:clu_8696_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HDAC9
chr7:clu_8697_+	Success	0.0661035155779359	1	0.716154599672784	0.894092150882996	ITGB8
chr7:clu_8698_+	Success	0.922627677162154	2	0.397473236321964	0.680753769108364	KLHL7
chr7:clu_8699_+	Success	0.120298394034762	1	0.623775414907368	0.83858549156421	NUP42
chr7:clu_8700_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GPNMB
chr7:clu_8701_+	Not enough valid samples	NA	NA	NA	NA	CCDC126
chr7:clu_8702_+	Success	1.06518338843148	2	0.344664641463119	0.635870241293667	FAM221A
chr7:clu_8703_+	Success	4.74202026809405	2	0.00872100959871495	0.0775220404099119	FAM221A
chr7:clu_8704_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MPP6
chr7:clu_8705_+	Success	0.103732406119434	2	0.901466492065472	0.979974892318472	MPP6
chr7:clu_8706_+	Success	3.16295020626467	2	0.042300760842782	0.201426289132189	CBX3
chr7:clu_8707_+	Success	0.429932230118879	1	0.353776624192373	0.642750489657384	CBX3
chr7:clu_8708_+	Success	2.53761616257657	2	0.0790546287304055	0.290726261454209	SNX10
chr7:clu_8709_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AC004540.5
chr7:clu_8710_+	Success	0.156721954202112	1	0.575574514635594	0.808774387930483	TAX1BP1
chr7:clu_8711_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CREB5
chr7:clu_8712_+	Not enough valid samples	NA	NA	NA	NA	RP5-1189D6.2,CHN2
chr7:clu_8713_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLEKHA8
chr7:clu_8714_+	Success	1.32230561819961	2	0.266520099435484	0.559070023772387	MTURN
chr7:clu_8715_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNRF2
chr7:clu_8716_+	Success	0.0806980183081123	2	0.92247221910881	0.98946343580485	ADCYAP1R1
chr7:clu_8717_+	Success	2.25650474187364	3	0.211132802385806	0.491473646174252	ADCYAP1R1
chr7:clu_8718_+	Success	0.335457306142814	1	0.412732913230939	0.691563718901859	AVL9
chr7:clu_8719_+	Success	6.65942781347985	11	0.272996992448022	0.566144095106645	SEPTIN7
chr7:clu_8720_+	Success	0.037115541277899	1	0.785273096938588	0.931356724951763	SEPTIN7
chr7:clu_8721_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AC018647.3
chr7:clu_8722_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr7:clu_8723_+	Success	0.515424087888277	1	0.309959538813505	0.60154671490575	SEPTIN7
chr7:clu_8724_+	Success	0.536928854051553	1	0.300075703840128	0.592603900246837	SEPTIN7
chr7:clu_8725_+	Success	4.0339172490867	2	0.0177048396701164	0.121285122149616	SEPTIN7
chr7:clu_8726_+	Success	5.97452771921144	2	0.00254270267286309	0.0351933165403096	ANLN
chr7:clu_8727_+	Success	0.235677465498156	2	0.790035446533304	0.933692192778541	ANLN
chr7:clu_8728_+	Success	0.168984632691718	3	0.952736223167273	1	ANLN
chr7:clu_8729_+	Success	0.220252644927541	1	0.506878674258423	0.759252986991994	ANLN
chr7:clu_8730_+	Success	0.120322015666716	2	0.886634880420672	0.974341871182091	EPDR1
chr7:clu_8731_+	Success	1.23314434292791	2	0.291374953000721	0.582948200636687	STARD3NL
chr7:clu_8732_+	Success	5.20524009129065	2	0.00548773272591481	0.0569437748313031	STARD3NL
chr7:clu_8733_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC00265
chr7:clu_8734_+	Not enough valid samples	NA	NA	NA	NA	CDK13
chr7:clu_8735_+	Success	0.394788986158687	1	0.374227767902804	0.661744223730568	CDK13
chr7:clu_8736_+	Success	0.683760493481628	1	0.242238269466185	0.530215012610349	MRPL32
chr7:clu_8737_+	Not enough valid samples	NA	NA	NA	NA	HECW1
chr7:clu_8738_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HECW1
chr7:clu_8739_+	Success	1.36359715838603	2	0.25573918603537	0.547786968401481	HECW1
chr7:clu_8740_+	Success	0.647457961776922	2	0.52337452522891	0.771008915975825	BLVRA
chr7:clu_8741_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	UBE2D4
chr7:clu_8742_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC00957
chr7:clu_8743_+	Success	2.25180434217236	2	0.105209219764437	0.338649127043033	DBNL
chr7:clu_8744_+	Success	0.157368647696785	1	0.574787636530705	0.808232903826366	DBNL
chr7:clu_8745_+	Success	0.00282236687769455	1	0.940110130471051	0.996479549349293	DBNL
chr7:clu_8746_+	Success	0.007893371060959	1	0.900012700623764	0.979288430730521	DBNL
chr7:clu_8747_+	Not enough valid samples	NA	NA	NA	NA	OGDH
chr7:clu_8748_+	Not enough valid samples	NA	NA	NA	NA	OGDH
chr7:clu_8749_+	Success	0.526559753956462	3	0.788401535023036	0.932380662124795	PPIA
chr7:clu_8750_+	Success	1.46481147426925	3	0.402603695959371	0.684684866906611	CCM2
chr7:clu_8751_+	Success	1.23864221517965	2	0.289777406309611	0.581464383665743	CCM2
chr7:clu_8752_+	Success	2.52593100049114	2	0.0799838131431796	0.292905244763658	CCM2
chr7:clu_8753_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	UPP1
chr7:clu_8754_+	Success	1.81424714842842	2	0.162960547324106	0.431678874816791	UPP1
chr7:clu_8755_+	Success	8.56319091561932	3	0.000665678175604216	0.0152405266519913	VSTM2A
chr7:clu_8756_+	Success	0.0725475476523343	1	0.703267433987788	0.886728503723733	ZNF713,RP11-15K19.2
chr7:clu_8757_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF713,RP11-15K19.2
chr7:clu_8758_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SUMF2
chr7:clu_8759_+	Success	3.99243179462417	2	0.0184547812703479	0.123913580966283	ZNF736,RP11-468B6.4
chr7:clu_8760_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF736
chr7:clu_8761_+	Success	11.9053902898986	11	0.0135549605606466	0.102165482443487	ZNF107,ZNF138,ZNF273
chr7:clu_8762_+	Success	4.59770370556907	4	0.0563965527105533	0.236865521384324	INTS4P1
chr7:clu_8763_+	Success	0.0381370142222295	1	0.782411714270951	0.930460328043369	INTS4P1
chr7:clu_8764_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	INTS4P2
chr7:clu_8765_+	Not enough valid samples	NA	NA	NA	NA	ZNF92
chr7:clu_8766_+	Success	1.43624395184679	3	0.411705705822468	0.691563718901859	AC068533.7,CRCP
chr7:clu_8767_+	Not enough valid samples	NA	NA	NA	NA	RP11-792A8.5,RABGEF1
chr7:clu_8768_+	Success	1.77628324677698	3	0.314008146587341	0.606504467112719	RP11-792A8.5,RABGEF1
chr7:clu_8769_+	Success	1.66988915555174	1	0.0676237195170495	0.265695775392795	RP11-792A8.5,RABGEF1
chr7:clu_8770_+	Success	0.366367713538693	2	0.693247837720266	0.881394432508647	STAG3L4
chr7:clu_8771_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AUTS2
chr7:clu_8772_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	POM121
chr7:clu_8773_+	Success	18.7177427700735	28	0.109563589443526	0.346662020294296	PMS2P7,CH17-264B6.6,PMS2P6,PMS2P8,CH17-264B6.3
chr7:clu_8774_+	Success	0.837224059722757	2	0.432910590946427	0.706155503346165	SBDSP1
chr7:clu_8775_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	POM121
chr7:clu_8776_+	Success	0.0601239052366225	1	0.728765874397337	0.900788344850777	CH17-264B6.6,CH17-264B6.3
chr7:clu_8777_+	Success	0.192471703852789	2	0.824917659864903	0.947162245206874	GTF2IP4
chr7:clu_8778_+	Success	2.89501058157475	2	0.0552984399470195	0.234628972535783	GTF2IP4
chr7:clu_8779_+	Success	0.932006316754439	1	0.172162398303065	0.445599486514597	EIF4H
chr7:clu_8780_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LAT2
chr7:clu_8781_+	Success	1.43055112646823	2	0.239177069099838	0.526789501899269	CLIP2
chr7:clu_8782_+	Success	16.2778538120556	3	3.99618023306747e-07	0.000115889226758957	GTF2I
chr7:clu_8783_+	Success	3.07489467906498	2	0.0461944933727176	0.211914653855369	GTF2I
chr7:clu_8784_+	Success	0.967064545391622	2	0.380197454012982	0.667744781878837	GTF2I
chr7:clu_8785_+	Success	6.25280456317341	2	0.00192504764062228	0.028947012670098	GTF2I
chr7:clu_8786_+	Success	2.16040466619597	2	0.115278462301275	0.355286353954842	GTF2I
chr7:clu_8787_+	Not enough valid samples	NA	NA	NA	NA	GTF2IRD2B
chr7:clu_8788_+	Success	0.38515798809135	2	0.680343141598973	0.873374732786202	GTF2IRD2B
chr7:clu_8789_+	Success	0.692471267266114	1	0.239261044704988	0.526789501899269	GTF2IRD2B
chr7:clu_8790_+	Success	7.84394056926794	2	0.000392120812984339	0.0106901017949827	STAG3L1
